school_urn,school_name,la_name,time_period,avg_att8,avg_ebaccaps,avg_p8score,pt_anypass,pt_entbasics
139538,St Aidan's Catholic Academy,Sunderland,202324,51.5,4.79,0.37,98.7,99.3
147142,"St Robert of Newminster Catholic School and Sixth Form College, Washington",Sunderland,202324,52.0,4.75,0.13,99.1,99.6
138054,St Anthony's Girls' Catholic Academy,Sunderland,202324,54.2,4.87,0.09,99.2,99.2
143532,Ashbrooke School,Sunderland,202324,1.8,0.18,,17.2,17.2
108873,Argyle House School,Sunderland,202324,51.1,4.5,,100.0,100.0
138567,Christ's College,Sunderland,202324,39.9,3.48,-0.68,97.2,98.6
135818,Castle View Enterprise Academy,Sunderland,202324,42.8,3.87,-0.18,99.5,99.5
135878,Red House Academy,Sunderland,202324,43.1,3.83,0.14,97.6,97.6
146640,Trinity Academy New Bridge,Sunderland,202324,3.3,0.15,-2.34,37.5,31.3
138530,Barbara Priestman Academy,Sunderland,202324,3.5,0.21,-1.91,37.5,16.7
144638,The Five Islands Academy,Isles of Scilly,202324,52.8,4.25,1.07,100.0,94.1
138985,Broadlands Academy,Bath and North East Somerset,202324,40.7,3.46,-0.21,98.4,98.4
142125,Somerset Studio School,Bath and North East Somerset,202324,40.4,2.77,-0.31,96.8,96.8
142127,IKB Academy,Bath and North East Somerset,202324,38.6,3.09,-0.54,98.1,96.3
146972,Beechen Cliff School,Bath and North East Somerset,202324,57.1,5.47,0.45,98.8,98.2
136966,Hayesfield Girls School,Bath and North East Somerset,202324,57.9,5.4,0.76,99.1,98.7
136335,Norton Hill Academy,Bath and North East Somerset,202324,52.2,4.68,0.16,99.7,99.7
145482,Chew Valley School,Bath and North East Somerset,202324,47.8,4.38,-0.1,98.1,98.1
138522,Ralph Allen School,Bath and North East Somerset,202324,53.8,4.9,0.34,98.1,98.1
136311,Somervale Secondary School,Bath and North East Somerset,202324,43.3,3.79,0.01,97.8,97.8
137548,Writhlington School,Bath and North East Somerset,202324,46.5,3.98,0.08,98.8,98.8
137523,Wellsway School,Bath and North East Somerset,202324,51.8,4.74,0.31,99.5,99.1
147801,St Mark's CofE School,Bath and North East Somerset,202324,50.6,4.51,0.74,100.0,97.3
109329,Saint Gregory's Catholic College,Bath and North East Somerset,202324,51.0,4.33,0.42,98.9,97.1
136483,Oldfield School,Bath and North East Somerset,202324,46.4,4.1,-0.06,95.4,94.4
109346,Kingswood School,Bath and North East Somerset,202324,23.0,1.82,,98.6,0.0
109347,Prior Park College,Bath and North East Somerset,202324,44.8,3.52,,93.0,0.0
109348,Royal High School GDST,Bath and North East Somerset,202324,16.6,0.97,,92.6,0.0
109360,Monkton Senior School,Bath and North East Somerset,202324,24.0,0.85,,81.1,0.0
109374,King Edward's School,Bath and North East Somerset,202324,28.5,1.1,,99.2,0.0
138147,Bath Academy,Bath and North East Somerset,202324,4.6,0.25,,29.5,20.5
140677,North Star 180°,Bath and North East Somerset,202324,2.7,0.09,-2.04,36.4,27.3
137493,Fosse Way School,Bath and North East Somerset,202324,6.1,0.35,-1.47,50.0,27.3
136822,Bristol Free School,"Bristol, City of",202324,58.0,5.32,0.43,99.0,99.0
138448,Orchard School Bristol,"Bristol, City of",202324,39.6,3.63,-0.31,98.8,98.8
139049,Bridge Learning Campus,"Bristol, City of",202324,33.6,2.83,-0.75,92.9,93.8
141652,Oasis Academy Brislington,"Bristol, City of",202324,40.9,3.85,-0.29,95.5,95.1
144509,The City Academy Bristol,"Bristol, City of",202324,37.5,3.18,0.07,93.2,93.7
145398,Ashton Park School,"Bristol, City of",202324,50.2,4.22,0.31,97.6,96.6
147072,Trinity Academy,"Bristol, City of",202324,50.7,4.5,0.53,99.2,99.2
147219,Blaise High School,"Bristol, City of",202324,40.4,3.53,-0.3,93.9,89.9
138204,Bedminster Down School,"Bristol, City of",202324,39.9,3.24,-0.3,96.4,96.4
137440,Cotham School,"Bristol, City of",202324,46.2,4.24,0.1,99.1,98.2
141705,Fairfield High School,"Bristol, City of",202324,49.9,4.34,0.25,97.6,97.2
137627,St Bede's Catholic College,"Bristol, City of",202324,55.6,4.68,0.38,99.0,98.6
109327,St Mary Redcliffe and Temple School,"Bristol, City of",202324,51.7,4.39,0.24,97.7,97.2
138855,Redland Green School,"Bristol, City of",202324,61.5,6.0,0.59,98.7,97.9
109331,St Bernadette Catholic Secondary School,"Bristol, City of",202324,43.0,3.57,-0.32,98.6,96.5
109334,Clifton College,"Bristol, City of",202324,26.0,2.41,,100.0,0.0
109335,Clifton High School,"Bristol, City of",202324,28.3,1.95,,92.4,0.0
109336,Collegiate School,"Bristol, City of",202324,63.5,5.31,,100.0,100.0
109337,Badminton School,"Bristol, City of",202324,40.2,2.6,,98.7,0.0
109369,Bristol Grammar School,"Bristol, City of",202324,13.5,0.54,,97.3,0.0
109370,Queen Elizabeth's Hospital,"Bristol, City of",202324,35.4,2.17,,100.0,0.0
109371,Redmaids' High School,"Bristol, City of",202324,28.2,1.72,,99.1,0.0
109382,Belgrave School,"Bristol, City of",202324,22.6,1.54,,87.5,75.0
137583,LPW Independent School,"Bristol, City of",202324,4.9,0.27,,62.5,45.8
135300,Bristol Brunel Academy,"Bristol, City of",202324,45.1,4.08,0.24,98.4,97.6
135575,Bristol Cathedral Choir School,"Bristol, City of",202324,56.7,4.96,0.55,97.9,97.3
135581,Montpelier High School,"Bristol, City of",202324,57.2,5.29,0.57,100.0,100.0
135597,Merchants' Academy,"Bristol, City of",202324,26.6,2.17,-1.28,89.0,89.7
135663,Oasis Academy John Williams,"Bristol, City of",202324,42.3,3.59,-0.37,98.7,99.4
135671,Oasis Academy Brightstowe,"Bristol, City of",202324,33.3,2.95,-1.01,94.5,94.5
135959,Bristol Metropolitan Academy,"Bristol, City of",202324,48.0,4.31,0.54,99.1,98.6
109385,Elmfield School for Deaf Children,"Bristol, City of",202324,7.9,0.4,-0.81,85.7,28.6
148322,North Star 240°,"Bristol, City of",202324,7.0,0.25,,57.1,57.1
109386,Kingsweston School,"Bristol, City of",202324,2.6,0.23,-1.29,5.6,5.6
142780,E-Act Venturers' Academy,"Bristol, City of",202324,2.3,0.1,-1.9,16.7,11.1
147889,Soundwell Academy,"Bristol, City of",202324,4.3,0.24,-1.7,50.0,42.9
144655,Knowle DGE Academy,"Bristol, City of",202324,2.0,0.14,-1.86,30.4,21.7
144286,Notton House Academy,"Bristol, City of",202324,4.0,0.47,-1.89,20.0,10.0
143137,Worle Community School,North Somerset,202324,41.9,3.55,-0.33,96.0,96.4
147351,Broadoak Academy,North Somerset,202324,40.7,3.49,-0.49,98.6,98.6
136722,Backwell School,North Somerset,202324,53.4,5.08,0.21,99.6,99.2
136856,Gordano School,North Somerset,202324,48.3,4.33,-0.02,98.1,98.1
137884,Clevedon School,North Somerset,202324,47.1,3.92,0.2,96.2,96.2
138466,Nailsea School,North Somerset,202324,49.3,4.26,0.26,98.3,96.5
137000,Churchill Academy & Sixth Form,North Somerset,202324,48.7,4.15,-0.04,99.6,99.2
137300,Priory Community School,North Somerset,202324,44.3,3.65,-0.13,98.7,98.4
142853,St Katherine's School,North Somerset,202324,48.0,4.13,-0.07,100.0,98.8
136708,Hans Price Academy,North Somerset,202324,46.0,3.77,0.22,98.6,98.6
109362,Sidcot School,North Somerset,202324,30.4,2.41,,94.9,0.0
109406,Westhaven School,North Somerset,202324,3.3,0.25,-1.65,57.7,0.0
109407,Ravenswood School,North Somerset,202324,0.9,0.04,-1.48,22.2,22.2
139067,Abbeywood Community School,South Gloucestershire,202324,46.8,3.85,0.04,99.0,99.0
141042,Hanham Woods Academy,South Gloucestershire,202324,41.2,3.53,-0.26,98.7,98.7
137106,King's Oak Academy,South Gloucestershire,202324,41.6,3.48,-0.28,98.4,98.4
141341,Marlwood School,South Gloucestershire,202324,47.6,4.38,-0.22,100.0,100.0
141665,Sir Bernard Lovell Academy,South Gloucestershire,202324,48.3,4.18,0.08,99.5,100.0
142008,Mangotsfield School,South Gloucestershire,202324,42.2,3.77,-0.3,98.6,98.6
142079,Digitech Studio School,South Gloucestershire,202324,34.5,2.71,-0.65,96.5,98.8
145124,Patchway Community School,South Gloucestershire,202324,33.7,2.94,-0.73,95.1,94.5
145135,Yate Academy,South Gloucestershire,202324,46.9,4.31,0.03,97.9,97.9
145502,Winterbourne Academy,South Gloucestershire,202324,47.9,4.06,-0.16,98.6,98.0
137753,Bradley Stoke Community School,South Gloucestershire,202324,51.1,4.23,0.34,98.9,98.3
139348,The Castle School,South Gloucestershire,202324,50.6,4.64,0.33,100.0,99.6
109319,Brimsham Green School,South Gloucestershire,202324,50.2,4.16,0.27,100.0,100.0
139345,Downend School,South Gloucestershire,202324,48.8,4.27,0.1,100.0,100.0
148295,Chipping Sodbury School,South Gloucestershire,202324,41.4,3.87,-0.44,99.1,98.2
138563,Aurora Hedgeway School,South Gloucestershire,202324,15.5,1.4,,62.5,37.5
135295,John Cabot Academy,South Gloucestershire,202324,50.8,4.1,0.44,98.0,98.0
145058,SGS Pegasus School,South Gloucestershire,202324,14.8,1.28,-1.31,92.9,42.9
135827,New Horizons Learning Centre,South Gloucestershire,202324,3.6,0.26,-2.33,57.1,42.9
139238,South Gloucestershire and Stroud College,South Gloucestershire,202324,12.6,0.93,-2.92,66.4,49.2
139405,Dyke House Sports and Technology College,Hartlepool,202324,44.7,4.09,-0.04,99.6,99.2
141686,Manor Community Academy,Hartlepool,202324,42.1,3.74,-0.4,97.3,98.7
148532,St Hild's Church of England School,Hartlepool,202324,32.8,2.71,-1.2,99.2,99.2
111748,High Tunstall College of Science,Hartlepool,202324,44.4,3.6,-0.32,98.9,98.2
140867,English Martyrs Catholic School and Sixth Form College,Hartlepool,202324,42.4,3.67,-0.57,98.4,98.4
139823,Outwood Academy Acklam,Middlesbrough,202324,41.3,3.59,-0.23,99.5,99.5
138711,Outwood Academy Ormesby,Middlesbrough,202324,31.3,2.72,-1.12,93.5,93.1
145774,Acklam Grange School,Middlesbrough,202324,48.3,4.16,0.33,99.3,99.3
142382,Trinity Catholic College,Middlesbrough,202324,38.1,3.27,-0.73,95.3,94.4
136259,Keys Tees Valley College,Middlesbrough,202324,2.8,0.17,,50.0,55.6
149109,Hopefields Education CiC,Middlesbrough,202324,8.6,0.62,,40.0,30.0
149383,Reintegreat Education Solutions Ltd,Middlesbrough,202324,17.9,1.54,,100.0,88.9
133768,Unity City Academy,Middlesbrough,202324,31.8,2.53,-0.87,94.2,95.3
134223,The King's Academy,Middlesbrough,202324,41.5,3.69,-0.4,94.5,92.0
130908,Macmillan Academy,Middlesbrough,202324,47.5,4.22,-0.14,97.2,97.2
143519,Hollis Academy,Middlesbrough,202324,2.1,0.11,-2.32,31.6,15.8
141399,Outwood Academy Bydales,Redcar and Cleveland,202324,48.9,4.7,0.03,99.3,99.3
145188,Outwood Academy Redcar,Redcar and Cleveland,202324,39.6,3.6,-1.02,95.8,96.7
147541,Freebrough Academy,Redcar and Cleveland,202324,47.3,4.39,0.28,100.0,99.3
147544,Outwood Academy Normanby,Redcar and Cleveland,202324,34.7,2.88,-1.34,96.3,99.3
147724,Laurence Jackson School,Redcar and Cleveland,202324,45.0,3.82,-0.17,99.6,100.0
148335,Huntcliff School,Redcar and Cleveland,202324,48.0,4.12,-0.11,100.0,99.0
148728,Rye Hills Academy,Redcar and Cleveland,202324,49.7,4.36,0.06,99.4,100.0
138845,Nunthorpe Academy,Redcar and Cleveland,202324,45.8,4.05,-0.44,98.6,98.6
140751,St Peter's Catholic College,Redcar and Cleveland,202324,42.1,3.52,-0.46,98.9,98.9
142273,Sacred Heart Catholic Secondary,Redcar and Cleveland,202324,48.6,4.12,-0.21,100.0,100.0
143429,Old Farm School,Redcar and Cleveland,202324,8.8,0.26,,63.6,9.1
148341,Outwood Alternative Provision Eston,Redcar and Cleveland,202324,0.7,0.04,,3.3,3.3
148729,Invested Education,Redcar and Cleveland,202324,8.6,0.45,,42.9,42.9
146953,Mo Mowlam Academy,Redcar and Cleveland,202324,1.8,0.11,-2.98,40.0,13.3
139606,All Saints Church of England Academy,Stockton-on-Tees,202324,55.3,5.06,0.32,97.8,97.8
139656,St Michael's Catholic Academy,Stockton-on-Tees,202324,43.9,3.64,-0.23,95.9,96.4
139673,The Grangefield Academy,Stockton-on-Tees,202324,45.3,4.17,-0.08,97.3,98.9
140949,Ingleby Manor Free School & Sixth Form,Stockton-on-Tees,202324,52.0,4.64,0.24,100.0,99.2
141369,Ian Ramsey Church of England Academy,Stockton-on-Tees,202324,45.0,3.78,-0.38,98.7,98.3
141370,Our Lady & St. Bede Catholic Academy,Stockton-on-Tees,202324,45.5,3.98,-0.4,96.6,96.6
143146,Outwood Academy Bishopsgarth,Stockton-on-Tees,202324,32.1,2.84,-0.88,93.3,94.3
143063,Egglescliffe School,Stockton-on-Tees,202324,54.7,4.96,0.06,100.0,99.6
148186,Thornaby Academy,Stockton-on-Tees,202324,36.8,3.34,-0.36,97.6,98.8
139318,Conyers School,Stockton-on-Tees,202324,48.4,4.22,-0.13,98.7,98.3
111731,Northfield School and Sports College,Stockton-on-Tees,202324,47.2,4.19,-0.09,96.7,97.1
142281,"St Patrick's Catholic College, A Voluntary Catholic Academy",Stockton-on-Tees,202324,44.6,3.72,-0.18,99.0,99.0
141385,Westlands Academy,Stockton-on-Tees,202324,7.0,0.25,-1.9,70.6,58.8
111767,Red House School,Stockton-on-Tees,202324,69.2,6.37,,100.0,100.0
111768,Teesside High School,Stockton-on-Tees,202324,40.2,2.59,,100.0,100.0
111769,Yarm School,Stockton-on-Tees,202324,33.9,3.2,,100.0,0.0
140272,King Edwin School,Stockton-on-Tees,202324,6.4,0.22,,78.9,63.2
146733,Hartwell School,Stockton-on-Tees,202324,4.3,0.18,,53.8,30.8
136146,North Shore Academy,Stockton-on-Tees,202324,44.8,4.0,0.07,99.2,98.4
139974,Abbey Hill Academy,Stockton-on-Tees,202324,0.3,0.0,-1.67,5.6,0.0
139629,Winifred Holtby Academy,"Kingston upon Hull, City of",202324,35.4,3.02,-1.4,93.4,91.7
138246,Sirius Academy North,"Kingston upon Hull, City of",202324,36.6,3.17,-1.01,97.5,97.1
139118,Kingswood Academy,"Kingston upon Hull, City of",202324,52.6,4.73,0.24,99.6,99.1
139395,The Boulevard Academy,"Kingston upon Hull, City of",202324,36.6,3.53,-0.69,95.2,92.1
142391,The Marvell College,"Kingston upon Hull, City of",202324,40.3,3.41,-0.56,98.1,97.2
144766,Ron Dearing UTC,"Kingston upon Hull, City of",202324,50.7,3.61,0.1,99.5,99.5
142150,Malet Lambert,"Kingston upon Hull, City of",202324,42.6,3.9,-0.57,98.4,98.4
144307,Newland School for Girls,"Kingston upon Hull, City of",202324,44.3,4.02,-0.13,98.4,99.2
143221,Kelvin Hall School,"Kingston upon Hull, City of",202324,46.0,4.22,-0.4,98.6,98.3
138082,Hull Trinity House Academy,"Kingston upon Hull, City of",202324,50.2,4.65,0.14,100.0,99.0
144104,"St Mary's College, Voluntary Catholic Academy","Kingston upon Hull, City of",202324,54.2,5.1,0.63,99.4,99.2
118131,Hymers College,"Kingston upon Hull, City of",202324,38.4,3.34,,95.5,0.0
135598,Archbishop Sentamu Academy,"Kingston upon Hull, City of",202324,31.8,2.76,-1.18,95.9,95.9
135945,Sirius Academy West,"Kingston upon Hull, City of",202324,42.1,3.6,-0.66,98.7,99.2
118138,Northcott School and Sixth Form College,"Kingston upon Hull, City of",202324,6.0,0.2,-1.52,58.3,33.3
118140,Oakfield,"Kingston upon Hull, City of",202324,4.7,0.18,-1.79,60.0,60.0
130579,Hull College,"Kingston upon Hull, City of",202324,19.4,1.64,-2.3,94.6,91.4
143854,Driffield School and Sixth Form,East Riding of Yorkshire,202324,43.3,3.96,-0.2,98.8,98.4
145722,Holderness Academy and Sixth Form College,East Riding of Yorkshire,202324,42.8,3.83,-0.27,99.4,99.4
145929,Goole Academy,East Riding of Yorkshire,202324,47.2,4.04,0.5,100.0,98.9
118072,Beverley High School,East Riding of Yorkshire,202324,49.1,4.47,0.14,98.6,97.3
118073,Longcroft School and Sixth Form College,East Riding of Yorkshire,202324,44.9,3.98,-0.22,98.5,98.5
137306,Hessle High School and Penshurst Primary School,East Riding of Yorkshire,202324,42.9,3.96,-0.6,95.8,95.8
118075,Withernsea High School,East Riding of Yorkshire,202324,36.6,3.24,-0.38,97.6,97.6
118076,The Market Weighton School,East Riding of Yorkshire,202324,43.1,3.78,0.0,99.2,93.4
136667,South Hunsley School and Sixth Form College,East Riding of Yorkshire,202324,51.4,4.65,0.38,98.9,98.9
136921,Cottingham High School and Sixth Form College,East Riding of Yorkshire,202324,47.4,3.97,0.09,100.0,98.7
143588,Woldgate School and Sixth Form College,East Riding of Yorkshire,202324,50.8,4.63,0.35,99.0,99.0
118082,Hornsea School and Language College,East Riding of Yorkshire,202324,43.7,3.82,-0.34,97.6,97.6
144561,Wolfreton School and Sixth Form College,East Riding of Yorkshire,202324,44.0,3.92,-0.26,97.7,97.3
146129,Howden School,East Riding of Yorkshire,202324,41.2,3.68,-0.52,99.2,97.7
118085,Headlands School,East Riding of Yorkshire,202324,40.3,3.39,-0.35,98.9,97.8
140866,The Snaith School,East Riding of Yorkshire,202324,46.7,4.11,0.21,99.4,99.4
118111,Bridlington School,East Riding of Yorkshire,202324,37.6,3.12,-0.96,99.4,98.8
136995,Beverley Grammar School,East Riding of Yorkshire,202324,50.3,4.55,0.13,97.1,97.1
118126,Tranby,East Riding of Yorkshire,202324,40.4,3.75,,93.4,0.0
118132,Pocklington School,East Riding of Yorkshire,202324,34.9,3.44,,97.8,0.0
139649,Beacon Academy,North East Lincolnshire,202324,32.9,2.56,-0.83,96.7,92.3
137196,Ormiston Maritime Academy,North East Lincolnshire,202324,36.1,3.12,-0.76,97.4,97.4
137464,John Whitgift Academy,North East Lincolnshire,202324,46.9,4.18,0.22,100.0,99.4
136268,Waltham Toll Bar Academy,North East Lincolnshire,202324,46.5,4.01,-0.19,98.1,98.4
136277,Healing Academy,North East Lincolnshire,202324,47.9,4.44,-0.03,99.5,99.5
137200,Humberston Academy,North East Lincolnshire,202324,47.1,4.51,-0.13,99.4,99.4
118124,St James' School,North East Lincolnshire,202324,28.5,2.14,,100.0,0.0
144366,The Orchard Independent Special School,North East Lincolnshire,202324,1.8,0.1,,38.5,30.8
135176,Oasis Academy Immingham,North East Lincolnshire,202324,39.2,3.47,-0.38,98.3,98.3
135209,Oasis Academy Wintringham,North East Lincolnshire,202324,36.5,3.23,-0.68,94.7,94.1
135294,Havelock Academy,North East Lincolnshire,202324,36.4,3.15,-0.36,96.7,98.0
136192,Cleethorpes Academy,North East Lincolnshire,202324,43.1,3.48,-0.53,100.0,99.4
130585,TEC Partnership,North East Lincolnshire,202324,12.8,1.03,-2.65,74.2,73.4
139059,Melior Community Academy,North Lincolnshire,202324,37.0,3.16,-0.54,96.2,93.7
139277,Outwood Academy Brumby,North Lincolnshire,202324,41.5,3.82,-0.23,98.5,98.5
142130,Engineering UTC Northern Lincolnshire,North Lincolnshire,202324,32.3,2.47,-0.89,98.7,100.0
137832,Huntcliff School,North Lincolnshire,202324,34.1,2.79,-0.64,98.1,98.1
137004,Outwood Academy Foxhills,North Lincolnshire,202324,43.1,3.99,0.5,94.3,94.3
137759,The Axholme Academy,North Lincolnshire,202324,42.1,3.74,-0.54,97.0,97.0
137742,South Axholme Academy,North Lincolnshire,202324,49.3,4.37,0.21,98.9,98.9
118097,Frederick Gough School,North Lincolnshire,202324,39.2,3.41,-0.6,98.9,98.5
138831,Winterton Community Academy,North Lincolnshire,202324,46.2,4.02,-0.31,100.0,100.0
137453,The Vale Academy,North Lincolnshire,202324,51.1,4.68,0.45,100.0,99.3
118109,Baysgarth School,North Lincolnshire,202324,42.7,3.3,-0.22,95.4,94.8
118112,Sir John Nelthorpe School,North Lincolnshire,202324,42.8,3.8,-0.46,99.3,99.3
138018,St Bede's Catholic Voluntary Academy,North Lincolnshire,202324,48.3,4.26,0.06,99.1,97.4
135065,South Park Enterprise College (11-19),North Lincolnshire,202324,4.5,0.17,,62.5,75.0
135247,Hestia School,North Lincolnshire,202324,4.0,0.26,,63.6,45.5
134589,OneSchool Global UK Ridgeway Campus,North Lincolnshire,202324,60.9,5.86,,100.0,100.0
135674,The St Lawrence Academy,North Lincolnshire,202324,36.6,3.04,-0.42,98.6,98.6
118146,St Hugh's Special School,North Lincolnshire,202324,1.3,0.06,-1.65,16.1,9.7
141179,The Skipton Academy,North Yorkshire,202324,37.0,3.13,-0.62,98.6,97.3
142884,Scarborough University Technical College,North Yorkshire,202324,40.2,2.88,-0.17,98.4,98.4
143138,Brayton Academy,North Yorkshire,202324,51.4,4.84,0.59,97.3,98.0
121663,Risedale School,North Yorkshire,202324,32.3,2.9,-0.56,100.0,100.0
144976,Outwood Academy Easingwold,North Yorkshire,202324,51.8,4.76,0.55,99.2,98.5
146769,Graham School,North Yorkshire,202324,36.1,3.14,-0.53,95.7,96.7
146819,George Pindar School,North Yorkshire,202324,30.9,2.63,-0.76,94.9,93.9
146969,Northallerton School & Sixth Form College,North Yorkshire,202324,35.5,3.08,-0.76,94.1,93.5
148602,Lady Lumley's School,North Yorkshire,202324,49.6,4.3,0.3,98.7,98.7
149205,Filey School,North Yorkshire,202324,39.1,3.48,-0.27,97.7,97.7
148377,Ryedale School,North Yorkshire,202324,51.0,4.72,0.32,99.3,99.3
121666,Thirsk School & Sixth Form College,North Yorkshire,202324,43.6,3.84,-0.07,97.9,97.4
121667,Whitby School,North Yorkshire,202324,43.9,3.67,-0.1,97.1,96.2
121668,Eskdale School,North Yorkshire,202324,40.1,3.46,-0.22,98.9,97.8
141930,Stokesley School,North Yorkshire,202324,52.4,4.7,0.15,98.5,99.0
121670,Bedale High School,North Yorkshire,202324,42.0,3.73,-0.3,99.0,99.0
143288,Scalby School,North Yorkshire,202324,51.1,4.63,0.55,97.9,98.4
121679,The Wensleydale School & Sixth Form,North Yorkshire,202324,41.4,3.5,-0.08,100.0,98.6
145090,Richmond School,North Yorkshire,202324,47.8,4.41,0.16,98.1,97.7
121681,Malton School,North Yorkshire,202324,46.6,4.17,-0.09,98.1,97.5
136728,Norton College,North Yorkshire,202324,40.0,3.62,-0.51,97.5,98.4
136497,Harrogate Grammar School,North Yorkshire,202324,56.1,5.26,0.44,96.9,95.8
121687,King James's School,North Yorkshire,202324,46.1,3.88,-0.15,98.5,97.7
137412,Outwood Academy Ripon,North Yorkshire,202324,45.0,3.93,0.21,98.6,97.2
121689,Settle College,North Yorkshire,202324,42.4,3.85,-0.05,99.2,98.4
121690,Upper Wharfedale School,North Yorkshire,202324,45.6,3.89,0.6,100.0,100.0
